DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2010-03-17	20173748	Cho MH	2010-02-21	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20173748	Variants in FAM13A are associated with chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	2,940 European ancestry cases, 1,380 European ancestry controls	502 European ancestry cases, 504 European ancestry controls, 1,110 cases, 2,698 controls	15q25.1	15	78497146	CHRNA5, IREB2, CHRNA3	IREB2			ENSG00000136381			rs13180-?	rs13180	0	13180	synonymous_variant	0	0.36	2E-8	7.698970004336019		1.3	[1.18-1.43]	Illumina [499578]	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST000603	Genome-wide genotyping array
2011-12-15	22080838	Cho MH	2011-11-11	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22080838	A genome-wide association study of COPD identifies a susceptibility locus on chromosome 19q13.	Chronic obstructive pulmonary disease	3,499 European ancestry cases, 1,922 European ancestry controls	983 cases, 1,876 sibling controls	4q22.1	4	88954758	FAM13A	FAM13A			ENSG00000138640			rs1964516-?	rs1964516	0	1964516	intron_variant	0	NR	2E-9	8.698970004336019		1.37	[1.23-1.52]	Illumina [797983]	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST001321	Genome-wide genotyping array
2011-12-15	22080838	Cho MH	2011-11-11	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22080838	A genome-wide association study of COPD identifies a susceptibility locus on chromosome 19q13.	Chronic obstructive pulmonary disease	3,499 European ancestry cases, 1,922 European ancestry controls	983 cases, 1,876 sibling controls	19q13.2	19	40796801	RAB4B, EGLN2, CYP2A6	AC008537.4, RAB4B, RAB4B-EGLN2, MIA-RAB4B			ENSG00000282951, ENSG00000167578, ENSG00000171570, ENSG00000268975			rs7937-?	rs7937	0	7937	3_prime_UTR_variant	0	NR	3E-9	8.522878745280337		1.37	[1.20-1.59]	Illumina [797983]	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST001321	Genome-wide genotyping array
2011-12-15	22080838	Cho MH	2011-11-11	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22080838	A genome-wide association study of COPD identifies a susceptibility locus on chromosome 19q13.	Chronic obstructive pulmonary disease	3,499 European ancestry cases, 1,922 European ancestry controls	983 cases, 1,876 sibling controls	4q31.21	4	144585304	HHIP	AC098588.2, AC098588.3			ENSG00000285713, ENSG00000285783			rs13141641-?	rs13141641	0	13141641	intron_variant	0	NR	3E-7	6.522878745280337		1.32	[1.14-1.54]	Illumina [797983]	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST001321	Genome-wide genotyping array
2011-12-15	22080838	Cho MH	2011-11-11	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/22080838	A genome-wide association study of COPD identifies a susceptibility locus on chromosome 19q13.	Chronic obstructive pulmonary disease	3,499 European ancestry cases, 1,922 European ancestry controls	983 cases, 1,876 sibling controls	15q25.1	15	78490935	CHRNA5, IREB2, CHRNA3	IREB2			ENSG00000136381			rs11858836-?	rs11858836	0	11858836	intron_variant	0	NR	1E-6	6.0		1.29	[1.13-1.47]	Illumina [797983]	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST001321	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Pulmonary artery enlargement and chronic obstructive pulmonary disease	1,006 European ancestry cases, 260 African American cases, 2,712 European ancestry smoker controls, 1,749 African American smoker controls	NA	15q25.1	15	78575140	CHRNA5, PSMA4, IREB2, AGPHD1, CHRNA3	CHRNA5			ENSG00000169684			rs17486278-C	rs17486278	0	17486278	intron_variant	0	0.37	7E-10	9.154901959985743		1.42	[1.27-1.59]	Illumina [NR] (imputed)	N	pulmonary artery enlargement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006347, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002798	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Pulmonary artery enlargement in chronic obstructive pulmonary disease	1,006 European ancestry cases, 260 African American cases, 3,281 European ancestry controls, 494 African American controls	NA	15q25.1	15	78449276	IREB2, AGPHD1	IREB2			ENSG00000136381			rs7181486-C	rs7181486	0	7181486	intron_variant	0	0.39	2E-8	7.698970004336019		1.32	[1.20-1.45]	Illumina [NR] (imputed)	N	pulmonary artery enlargement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006347, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002797	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Pulmonary artery enlargement in chronic obstructive pulmonary disease	1,006 European ancestry cases, 260 African American cases, 3,281 European ancestry controls, 494 African American controls	NA	14q31.3	14	87996644	GALC	RNU6-835P - GPR65	ENSG00000252783	ENSG00000140030		196	8491	rs7140285-T	rs7140285	0	7140285	intergenic_variant	1	0.08	4E-8	7.3979400086720375		1.55	[1.33-1.81]	Illumina [NR] (imputed)	N	pulmonary artery enlargement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006347, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002797	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	3,281 European ancestry cases, 494 African American cases, 2,712 European ancestry smoker controls, 1,749 African American smoker controls	NA	4q22.1	4	88951025	FAM13A	FAM13A			ENSG00000138640			rs7674369-A	rs7674369	0	7674369	intron_variant	0	0.41	1E-10	10.0		1.29	[1.19-1.39]	Illumina [NR] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST002795	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	3,281 European ancestry cases, 494 African American cases, 2,712 European ancestry smoker controls, 1,749 African American smoker controls	NA	4q31.21	4	144341775	GYPA	AC098588.2, AC107223.1, AC098588.3			ENSG00000285713, ENSG00000251600, ENSG00000285783			rs13105210-C	rs13105210	0	13105210	intron_variant	0	0.69	9E-8	7.045757490560675		1.27	[1.17-1.39]	Illumina [NR] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST002795	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	3,281 European ancestry cases, 494 African American cases, 2,712 European ancestry smoker controls, 1,749 African American smoker controls	NA	15q25.1	15	78606381	CHRNA3	CHRNA3			ENSG00000080644			rs12914385-T	rs12914385	0	12914385	intron_variant	0	NR	6E-7	6.221848749616356		1.23	[NR]	Illumina [NR] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST002795	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	3,281 European ancestry cases, 494 African American cases, 2,712 European ancestry smoker controls, 1,749 African American smoker controls	NA	14q32.12	14	92649065	RIN3	RIN3			ENSG00000100599			rs754388-C	rs754388	0	754388	intron_variant	0	NR	1E-6	6.0		1.29	[NR]	Illumina [NR] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST002795	Genome-wide genotyping array
2015-07-09	25101718	Lee JH	2015-03-01	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25101718	IREB2 and GALC are associated with pulmonary artery enlargement in chronic obstructive pulmonary disease.	Chronic obstructive pulmonary disease	3,281 European ancestry cases, 494 African American cases, 2,712 European ancestry smoker controls, 1,749 African American smoker controls	NA	4q31.21	4	144451096	HHIP, HHIP-AS1	AC098588.3, AC098588.2			ENSG00000285783, ENSG00000285713			rs12510916-C	rs12510916	0	12510916	intron_variant	0	0.69	1E-7	7.0		1.27	[1.16-1.39]	Illumina [NR] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST002795	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	22q12.3	22	36587381	CACNG2	CACNG2			ENSG00000166862			rs2235682-A	rs2235682	0	2235682	intron_variant	0	0.274	2E-6	5.698970004336019	(Dichotomous PC20)	1.28	[NR]	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	3p24.2	3	25571074	RARB	RARB			ENSG00000077092			rs3773445-?	rs3773445	0	3773445	intron_variant	0	0.549	3E-6	5.522878745280337	(Dichotomous PC20)	1.2658228	[NR]	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	5q33.3	5	156586821	SGCD	SGCD			ENSG00000170624			rs7710178-?	rs7710178	0	7710178	intron_variant	0	0.838	6E-6	5.221848749616356	(Dichotomous PC20)	1.25	[NR]	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	3q29	3	197854276	LRCH3	LRCH3			ENSG00000186001			rs9863587-?	rs9863587	0	9863587	intron_variant	0	0.624	7E-6	5.154901959985743	(Dichotomous PC20)	1.25	[NR]	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	8p23.2	8	3649607	CSMD1	CSMD1			ENSG00000183117			rs2449202-?	rs2449202	0	2449202	intron_variant	0	0.568	8E-6	5.096910013008056	(Dichotomous PC20)	1.2195122	[NR]	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	1p32.3	1	55124792	USP24	USP24			ENSG00000162402			rs17111652-T	rs17111652	0	17111652	intron_variant	0	0.047	5E-7	6.301029995663981	(Categorical PC20)	0.234	[NR] unit decrease	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	5q33.3	5	156586821	SGCD	SGCD			ENSG00000170624			rs7710178-T	rs7710178	0	7710178	intron_variant	0	0.162	2E-6	5.698970004336019	(Categorical PC20)	0.129	[NR] unit decrease	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	10q21.1	10	54153940	PCDH15	PCDH15			ENSG00000150275			rs12245299-T	rs12245299	0	12245299	intron_variant	0	2.0E-4	6E-8	7.221848749616356	(O’Connor Slope)	1.392	[NR] unit increase	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	12p11.21	12	30707623	intergenic	AC012673.1 - CAPRIN2	ENSG00000285870	ENSG00000110888		7403	1929	rs16906714-T	rs16906714	0	16906714	intergenic_variant	1	4.0E-4	6E-8	7.221848749616356	(O’Connor Slope)	1.257	[NR] unit increase	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	1p32.3	1	55124792	USP24	USP24			ENSG00000162402			rs17111652-T	rs17111652	0	17111652	intron_variant	0	0.0475	9E-8	7.045757490560675	(O’Connor Slope)	0.071	[NR] unit decrease	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	9p21.1	9	29536620	intergenic	AL353684.1 - AL354676.1	ENSG00000277646	ENSG00000229834		217668	99866	rs640850-G	rs640850	0	640850	intergenic_variant	1	0.2469	6E-7	6.221848749616356	(O’Connor Slope)	0.039	[NR] unit increase	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	6q21	6	107351323	PDSS2	PDSS2			ENSG00000164494			rs9486594-T	rs9486594	0	9486594	intron_variant	0	0.0872	1E-6	6.0	(O’Connor Slope)	0.058	[NR] unit increase	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	6q21	6	107473269	intergenic	PDSS2 - SOBP	ENSG00000164494	ENSG00000112320		13705	16837	rs7356941-G	rs7356941	0	7356941	intergenic_variant	1	0.088	1E-6	6.0	(O’Connor Slope)	0.057	[NR] unit increase	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
2015-09-19	25514360	Hansel NN	2014-12-16	Am J Respir Cell Mol Biol	www.ncbi.nlm.nih.gov/pubmed/25514360	Genome-Wide Association Study Identification of Novel Loci Associated with Airway Responsiveness in Chronic Obstructive Pulmonary Disease.	Airway responsiveness in chronic obstructive pulmonary disease	Up to 4,108 European American cases	NA	17q23.2	17	61302377	BCAS3	BCAS3			ENSG00000141376			rs3785859-T	rs3785859	0	3785859	intron_variant	0	0.4378	1E-6	6.0	(O’Connor Slope)	0.029	[NR] unit increase	Illumina [546355]	N	airway responsiveness measurement, chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0006897, http://www.ebi.ac.uk/efo/EFO_0000341	GCST002724	Genome-wide genotyping array
